Drive	Extraction Status	Rule Set Name	Rule Name	Description	Filename	Path
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120318123610_child_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120318170615_blind_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	1	no-set-name	jpg rule	find all jpg files	120319112336_momaba_footballer_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319170009_syria_charity_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320121017_foreign_fighter_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320121457_shenouda_profile_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321111610_dubai_art_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321113014_wedding_dress_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321130404_buenos_aires_trash_cans_336x189_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319112336_momaba_footballer_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/120320_us_iran_israel_strike_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	16209bc810c78def61e2e705965d71bd_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	20-scrabble-words-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	2c1c638f2f077de9219d6d756f5b2013_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	385a1fdda1ac4e6be9d7c2ca63840d2e_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	40b2b7f2df5f4eb6d5e8503aec514718_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	41538.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	1	no-set-name	jpg rule	find all jpg files	5-future-inventions-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	997b0cded28638d35d709fc8f1639108_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	a03ab036c5f126e1dc7ec3d71a5312f0_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	sysk-nl-promo-728x90.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/ad_data_005/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	d8ab78206832bc15658aae56634b5aca_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	c09a07eaabbf1a194dc812a20460c60d_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	caab930b9f5b6ca1d5cfc1c51ffa8275_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	cb0cc7f96dc9733629d9f79f399e69d9_150x150.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	dubstep-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	1	no-set-name	jpg rule	find all jpg files	eccentric-hidden-passage-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	grail-engine-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	eccentric-hidden-passage-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	job-interview-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	lust-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	quantum-suicide-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	5-future-inventions-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	alternator-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	toy-picture-300x180.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	videos-300x180-30635.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	videos-300x180-40425.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	war-tech-dirty-bomb-200.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	what-if-black-hole-100c60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	which-gadget-first-100x60.jpg	Documents and Settings/John/My Documents/articles/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120315041151-france-shooting-soldiers-montauban-video-tease.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319011355-france-shooting-gallery-1-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319011355-france-shooting-gallery-1-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319011630-france-shooting-gallery-2-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319011630-france-shooting-gallery-2-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319011801-france-shooting-gallery-3-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319011801-france-shooting-gallery-3-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319012120-france-shooting-gallery-4-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	1	no-set-name	jpg rule	find all jpg files	120319012120-france-shooting-gallery-4-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319012120-france-shooting-gallery-4-video-tease.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319013947-france-shooting-gallery-6-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319013947-france-shooting-gallery-6-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319021418-france-shooting-gallery-7-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319021418-france-shooting-gallery-7-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319032828-toulouse-shooting-police-story-body.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319032828-toulouse-shooting-police-video-tease.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319092715-pkg-bittermann-shooting-in-toulouse-france-0000.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319092715-pkg-bittermann-shooting-in-toulouse-france-_002.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319115802-france-shooting-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319115802-france-shooting-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319122103-france-shooting-sarkozy-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319122103-france-shooting-sarkozy-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319122103-france-shooting-sarkozy-video-tease.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320032446-france-shooting-woman-crys-march-20-video-tease.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320040857-france-flowers-video-tease.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320092712-france-guard-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320092712-france-guard-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320095805-pkg-magnay-france-school-mourning-00004518-stor.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320103329-ctw-intv-camus-expert-on-french-extremism-00000.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	1	no-set-name	jpg rule	find all jpg files	120321062355-magnay-france-police-raid-00022007-video-tease.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321101832-france-toulouse-siege-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321101832-france-toulouse-siege-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321103931-france-stad-off-02-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321103931-france-stad-off-02-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321105727-magnay-france-shooting-siege-00020925-story-bod.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321110023-chance-israel-france-shooting-00011008-story-bo.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321110055-intv-france-shooting-terror-expert-00001122-sto.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319012120-france-shooting-gallery-4-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321062355-magnay-france-police-raid-00022007-video-tease.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321115927-france-shooting-paratrooper-coffin-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321110451-bittermann-france-shooting-impact-00025912-stor.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321115927-france-shooting-paratrooper-coffin-horizontal-g.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	1	no-set-name	jpg rule	find all jpg files	120321115927-france-shooting-paratrooper-coffin-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120204-france-shooting-sarkozy-speech-21-march-horizon.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120204-france-shooting-sarkozy-speech-21-march-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120429-france-shooting-police-seige-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120429-france-shooting-police-seige-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120845-france-shooting-residents-evacuated-horizontal-.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321120845-france-shooting-residents-evacuated-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321121125-france-shooting-irael-coffin-horizontal-gallery.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321121125-france-shooting-irael-coffin-topics.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321123120-france-montauban-attack-story-body.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	avatar92.jpg	Documents and Settings/John/My Documents/articles/toulouse_shootings_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	110515061023_nkorea_iran_nuke_304x171_afp.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120316175927_br_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120317121811_video_game_awards_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120317152217_ipad3_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120318121303_syria_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120318123610_child_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120318170615_blind_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	1	no-set-name	jpg rule	find all jpg files	120319112336_momaba_footballer_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319170009_syria_charity_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320121017_foreign_fighter_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120320121457_shenouda_profile_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321111610_dubai_art_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321113014_wedding_dress_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120321130404_buenos_aires_trash_cans_336x189_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	120319112336_momaba_footballer_144x81_bbc_nocredit.jpg	Documents and Settings/John/My Documents/articles/امريكيين قولهم ان تدريبات_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	emailicon.jpg	Documents and Settings/John/My Documents/articles/歹戲拖半年 高凌風、金友莊早離了_files/top_recommanded_data/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	banner_eznex_190x30.jpg	Documents and Settings/John/My Documents/articles/読む楽しさ、膨らむ・広がる新紙面　_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	headder984.jpg	Documents and Settings/John/My Documents/articles/読む楽しさ、膨らむ・広がる新紙面　_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	102936553.jpg	Documents and Settings/John/My Documents/articles/카라, 아이유 나무로아미에 제치고 오리콘 2위 진입_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	201111180849011002_1.jpg	Documents and Settings/John/My Documents/articles/카라, 아이유 나무로아미에 제치고 오리콘 2위 진입_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	201112280744770412_1.jpg	Documents and Settings/John/My Documents/articles/카라, 아이유 나무로아미에 제치고 오리콘 2위 진입_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	201112291623421002_1.jpg	Documents and Settings/John/My Documents/articles/카라, 아이유 나무로아미에 제치고 오리콘 2위 진입_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	20120309082726_184337_580_207.jpg	Documents and Settings/John/My Documents/articles/카라, 아이유 나무로아미에 제치고 오리콘 2위 진입_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	201203210722391001_1.jpg	Documents and Settings/John/My Documents/articles/카라, 아이유 나무로아미에 제치고 오리콘 2위 진입_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	htm_20120222164242c010c011.jpg	Documents and Settings/John/My Documents/articles/카라, 아이유 나무로아미에 제치고 오리콘 2위 진입_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	16209bc810c78def61e2e705965d71bd_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	1c2a0da649650d64ff6126af9794e02c_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	20-scrabble-words-100x60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	2c1c638f2f077de9219d6d756f5b2013_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	37c16c7c5dc576c9dce14c1f83864611_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	41538.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	5-future-inventions-100x60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	5c478d5756ac23c2b904c291ef518d0a_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	6a3e5ed45017ac939243e9d9f3b84eae_150x150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	adServer.jpeg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/ad_data_004/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	alternator-100x60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	dubstep-100x60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	eccentric-hidden-passage-ch150.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	grail-engine-100x60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	quantum-suicide-100x60.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
Z:\jkho On My Mac\images\xp-sp3-v4.img	0	no-set-name	jpg rule	find all jpg files	toy-picture-300x180.jpg	Documents and Settings/John/My Documents/Downloads/dirty-bomb_files/
